pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_sec,fare_amount,tip_amount,passenger_count,payment_type,avg_speed_kmh,fare_per_km,pickup_hour,weekday,is_weekend,haversine_km
2016-04-08 13:13:09,2016-04-08 13:24:09,40.740268707275391,-73.996017456054687,40.743778228759766,-73.987007141113281,0.853531,660,,,2,,4.655624,,13,4,0,0.853531
2016-05-16 02:11:27,2016-05-16 02:24:03,40.722206115722656,-73.996994018554688,40.671249389648438,-73.978057861328125,5.886726,756,,,1,,28.032030,,2,0,0,5.886726
2016-04-20 13:22:31,2016-04-20 13:35:53,40.752090454101563,-73.987991333007812,40.768310546875,-73.982467651367188,1.862628,802,,,4,,8.360923,,13,2,0,1.862628
2016-04-11 19:59:06,2016-04-11 20:46:52,40.74639892578125,-73.993942260742188,40.849708557128906,-73.907928466796875,13.578853,2866,,,1,,17.056480,,19,0,0,13.578853
2016-03-24 11:54:54,2016-03-24 12:19:56,40.716526031494141,-74.013580322265625,40.746337890625,-73.977134704589844,4.518785,1502,,,2,,10.830644,,11,3,0,4.518785
2016-06-25 17:53:27,2016-06-25 18:08:25,40.763446807861328,-73.985130310058594,40.781211853027344,-73.952064514160156,3.413978,898,,,1,,13.686326,,17,5,1,3.413978
2016-02-07 21:00:15,2016-02-07 21:24:22,40.726520538330078,-73.9959716796875,40.791385650634766,-73.952072143554688,8.105184,1447,,,1,,20.164937,,21,6,1,8.105184
2016-03-15 19:33:24,2016-03-15 19:42:16,40.759788513183594,-73.972023010253906,40.782386779785156,-73.955528259277344,2.871174,532,,,2,,19.429000,,19,1,0,2.871174
2016-05-07 14:52:39,2016-05-07 15:23:15,40.711795806884766,-74.01544189453125,40.773246765136719,-73.982940673828125,7.361229,1836,,,6,,14.433783,,14,5,1,7.361229
2016-01-31 08:57:16,2016-01-31 09:03:12,40.740196228027344,-73.982231140136719,40.743118286132812,-73.991462707519531,0.842883,356,,,2,,8.523539,,8,6,1,0.842883
2016-04-28 06:52:29,2016-04-28 07:08:51,40.769462585449219,-73.989227294921875,40.722675323486328,-73.998046875,5.255292,982,,,1,,19.265836,,6,3,0,5.255292
2016-04-30 11:31:06,2016-04-30 11:51:53,40.74530029296875,-73.998321533203125,40.808071136474609,-73.963699340820313,7.564168,1247,,,1,,21.837214,,11,5,1,7.564168
2016-01-03 10:04:05,2016-01-03 10:09:32,40.725391387939453,-74.004020690917969,40.731109619140625,-73.986221313476563,1.629073,327,,,2,,17.934753,,10,6,1,1.629073
2016-06-08 16:55:44,2016-06-08 16:59:55,40.731010437011719,-74.008171081542969,40.735439300537109,-73.996711730957031,1.083886,251,,,1,,15.545777,,16,2,0,1.083886
2016-04-23 12:29:15,2016-04-23 12:31:37,40.770698547363281,-73.98724365234375,40.774810791015625,-73.98016357421875,0.751362,142,,,1,,19.048624,,12,5,1,0.751362
2016-03-06 02:57:48,2016-03-06 03:15:29,40.727642059326172,-73.985176086425781,40.770969390869141,-73.987388610839844,4.821383,1061,,,1,,16.359076,,2,6,1,4.821383
2016-06-07 23:10:18,2016-06-07 23:13:46,40.735530853271484,-73.9854736328125,40.744029998779297,-73.977897644042969,1.140413,208,,,1,,19.737924,,23,1,0,1.140413
2016-01-27 08:14:26,2016-01-27 08:21:37,40.733345031738281,-73.99102783203125,40.721916198730469,-73.9998779296875,1.473486,431,,,1,,12.307543,,8,2,0,1.473486
2016-01-30 00:20:47,2016-01-30 00:39:33,40.710758209228516,-74.009063720703125,40.761249542236328,-73.983047485351563,6.027116,1126,,,1,,19.269643,,0,5,1,6.027116
2016-03-06 21:37:22,2016-03-06 21:48:11,40.794124603271484,-73.966697692871094,40.829181671142578,-73.941162109375,4.451309,649,,,1,,24.691390,,21,6,1,4.451309
2016-05-14 11:56:10,2016-05-14 12:03:49,40.797405242919922,-73.969764709472656,40.801448822021484,-73.962074279785156,0.788170,459,,,2,,6.181726,,11,5,1,0.788170
2016-05-22 12:44:23,2016-05-22 13:00:57,40.783805847167969,-73.977668762207031,40.770008087158203,-73.961112976074219,2.072987,994,,,2,,7.507800,,12,6,1,2.072987
2016-03-04 14:16:45,2016-03-04 14:30:56,40.760292053222656,-73.971580505371094,40.754524230957031,-73.982719421386719,1.136472,851,,,1,,4.807637,,14,4,0,1.136472
2016-02-28 13:14:26,2016-02-28 13:19:00,40.765190124511719,-73.96630859375,40.752578735351563,-73.97564697265625,1.607839,274,,,5,,21.124893,,13,6,1,1.607839
2016-02-20 19:32:06,2016-02-20 19:46:17,40.714176177978516,-74.0101318359375,40.727512359619141,-73.999290466308594,1.741779,851,,,2,,7.368277,,19,5,1,1.741779
2016-04-03 00:47:18,2016-04-03 00:54:01,40.734268188476563,-74.006271362304688,40.727500915527344,-74.000762939453125,0.884121,403,,,3,,7.897854,,0,6,1,0.884121
2016-06-08 14:03:25,2016-06-08 14:19:48,40.778770446777344,-73.98223876953125,40.827831268310547,-73.95111083984375,6.051861,983,,,1,,22.163479,,14,2,0,6.051861
2016-02-08 00:51:04,2016-02-08 01:09:18,40.737861633300781,-74.003875732421875,40.814918518066406,-73.960151672363281,9.325854,1094,,,1,,30.688367,,0,0,0,9.325854
2016-04-20 07:44:09,2016-04-20 07:49:36,40.765182495117188,-73.991287231445313,40.774448394775391,-73.980751037597656,1.359714,327,,,1,,14.969326,,7,2,0,1.359714
2016-03-21 15:30:16,2016-03-21 15:36:16,40.755638122558594,-73.983894348144531,40.765384674072266,-73.975341796875,1.301318,360,,,6,,13.013175,,15,0,0,1.301318
2016-06-19 03:46:01,2016-06-19 04:01:50,40.719139099121094,-73.989875793457031,40.682140350341797,-73.940933227539063,5.826513,949,,,1,,22.102684,,3,6,1,5.826513
2016-03-07 05:48:41,2016-03-07 05:53:37,40.757408142089844,-73.969474792480469,40.773956298828125,-73.960479736328125,1.989907,296,,,1,,24.201573,,5,0,0,1.989907
2016-06-24 19:17:22,2016-06-24 19:42:31,40.723457336425781,-73.996513366699219,40.755252838134766,-73.978294372558594,3.854331,1509,,,1,,9.195224,,19,4,0,3.854331
2016-01-29 20:41:10,2016-01-29 20:48:28,40.763980865478516,-73.954597473144531,40.762680053710937,-73.967941284179687,1.133092,438,,,1,,9.313088,,20,4,0,1.133092
2016-02-15 03:43:22,2016-02-15 03:51:11,40.742099761962891,-74.004020690917969,40.756710052490234,-73.992652893066406,1.885814,469,,,6,,14.475333,,3,0,0,1.885814
2016-02-07 23:32:18,2016-02-07 23:35:42,40.72698974609375,-73.991447448730469,40.734600067138672,-73.990165710449219,0.853093,204,,,1,,15.054586,,23,6,1,0.853093
2016-01-26 07:39:55,2016-01-26 08:18:42,40.721549987792969,-74.008323669433594,40.776561737060547,-73.946083068847656,8.056531,2327,,,1,,12.463907,,7,1,0,8.056531
2016-04-20 06:27:40,2016-04-20 06:34:31,40.762191772460937,-73.982147216796875,40.754837036132813,-73.97247314453125,1.154441,411,,,1,,10.111893,,6,2,0,1.154441
2016-02-16 22:12:48,2016-02-16 22:22:49,40.749988555908203,-73.975173950195313,40.741523742675781,-73.955093383789063,1.935870,601,,,5,,11.595896,,22,1,0,1.935870
2016-03-09 16:17:38,2016-03-09 16:28:25,40.761421203613281,-73.973587036132812,40.750370025634766,-73.9913330078125,1.935016,647,,,1,,10.766706,,16,2,0,1.935016
2016-05-03 13:25:56,2016-05-03 13:39:20,40.764389038085937,-73.975028991699219,40.765350341796875,-73.961662292480469,1.130787,804,,,5,,5.063227,,13,1,0,1.130787
2016-06-27 09:27:19,2016-06-27 09:50:34,40.643486022949219,-73.789627075195313,40.755458831787109,-73.869239807128906,14.144479,1395,,,1,,36.501882,,9,0,0,14.144479
2016-03-14 04:56:38,2016-03-14 05:15:52,40.787288665771484,-73.967826843261719,40.770858764648438,-73.865531921386719,8.804905,1154,,,1,,27.467642,,4,0,0,8.804905
2016-06-21 16:24:24,2016-06-21 16:32:15,40.765853881835938,-73.954551696777344,40.785720825195313,-73.953140258789063,2.212298,471,,,1,,16.909285,,16,1,0,2.212298
2016-06-28 23:27:33,2016-06-28 23:32:34,40.765800476074219,-73.954978942871094,40.756988525390625,-73.967201232910156,1.421180,301,,,6,,16.997505,,23,1,0,1.421180
2016-05-23 01:11:23,2016-05-23 01:16:17,40.698150634765625,-73.925010681152344,40.689239501953125,-73.905853271484375,1.894859,294,,,1,,23.202360,,1,0,0,1.894859
2016-03-03 13:04:40,2016-03-03 13:10:27,40.773914337158203,-73.957893371582031,40.781883239746094,-73.959121704101563,0.892117,347,,,1,,9.255396,,13,3,0,0.892117
2016-05-13 07:55:52,2016-05-13 08:29:26,40.782180786132812,-73.955665588378906,40.754997253417969,-73.992279052734375,4.317829,2014,,,1,,7.718066,,7,4,0,4.317829
2016-03-12 21:23:11,2016-03-12 21:30:10,40.735908508300781,-74.006736755371094,40.731773376464844,-74.001190185546875,0.655614,419,,,1,,5.632961,,21,5,1,0.655614
2016-02-27 18:46:04,2016-02-27 18:51:47,40.7530517578125,-73.972427368164062,40.761440277099609,-73.966499328613281,1.057994,343,,,1,,11.104310,,18,5,1,1.057994
2016-03-12 20:17:35,2016-03-12 20:36:02,40.742229461669922,-74.004226684570313,40.707366943359375,-74.004257202148438,3.876536,1107,,,1,,12.606621,,20,5,1,3.876536
2016-04-16 03:37:31,2016-04-16 03:50:10,40.763847351074219,-73.97625732421875,40.759777069091797,-73.93212890625,3.744058,759,,,1,,17.758379,,3,5,1,3.744058
2016-06-28 05:11:39,2016-06-28 05:40:41,40.646141052246094,-73.780494689941406,40.772159576416016,-73.979057312011719,21.828171,1742,,,2,,45.109884,,5,1,0,21.828171
2016-03-17 18:44:43,2016-03-17 18:47:20,40.730350494384766,-73.986213684082031,40.73455810546875,-73.989852905273438,0.559397,157,,,1,,12.826945,,18,3,0,0.559397
2016-05-21 01:30:57,2016-05-21 02:12:25,40.709209442138672,-74.005363464355469,40.860198974609375,-73.869438171386719,20.318581,2488,,,6,,29.399877,,1,5,1,20.318581
2016-06-24 07:18:11,2016-06-24 07:29:56,40.765998840332031,-73.957649230957031,40.749629974365234,-73.979728698730469,2.602185,705,,,2,,13.287754,,7,4,0,2.602185
2016-06-22 11:59:59,2016-06-22 12:12:52,40.756515502929687,-74.001617431640625,40.761631011962891,-73.9840087890625,1.588443,773,,,1,,7.397664,,11,2,0,1.588443
2016-05-02 08:31:24,2016-05-02 08:35:16,40.75225830078125,-73.975532531738281,40.748477935791016,-73.982307434082031,0.708798,232,,,1,,10.998597,,8,0,0,0.708798
2016-04-08 15:37:27,2016-04-08 15:52:05,40.767570495605469,-73.989753723144531,40.79376220703125,-73.970649719238281,3.327064,878,,,1,,13.641720,,15,4,0,3.327064
2016-01-01 12:14:00,2016-01-01 12:23:17,40.73126220703125,-74.00140380859375,40.744640350341797,-73.980972290039063,2.275115,557,,,1,,14.704516,,12,4,0,2.275115
2016-04-17 04:13:19,2016-04-17 04:28:19,40.762821197509766,-73.97119140625,40.709575653076172,-74.013908386230469,6.928746,900,,,1,,27.714985,,4,6,1,6.928746
2016-06-01 14:29:00,2016-06-01 15:44:28,40.748218536376953,-73.987869262695312,40.643600463867188,-73.783760070800781,20.770841,4528,,,1,,16.513920,,14,2,0,20.770841
2016-01-14 13:51:45,2016-01-14 14:04:54,40.770000457763672,-73.960830688476562,40.762802124023438,-73.974151611328125,1.378115,789,,,1,,6.287977,,13,3,0,1.378115
2016-06-25 11:07:55,2016-06-25 11:25:44,40.776096343994141,-73.976097106933594,40.82171630859375,-73.946907043457031,5.636456,1069,,,3,,18.981518,,11,5,1,5.636456
2016-03-01 06:10:14,2016-03-01 06:15:06,40.743518829345703,-73.972686767578125,40.751949310302734,-73.977142333984375,1.009776,292,,,2,,12.449293,,6,1,0,1.009776
2016-01-05 23:11:16,2016-01-05 23:14:33,40.768222808837891,-73.982414245605469,40.762355804443359,-73.978813171386719,0.719428,197,,,1,,13.146913,,23,1,0,0.719428
2016-05-18 18:03:38,2016-05-18 18:08:17,40.741226196289063,-74.001548767089844,40.745479583740234,-73.996566772460938,0.632333,279,,,1,,8.159133,,18,2,0,0.632333
2016-06-29 23:29:00,2016-06-29 23:58:40,40.761859893798828,-73.981674194335937,40.712890625,-73.958595275878906,5.781909,1780,,,1,,11.693749,,23,2,0,5.781909
2016-04-22 11:04:50,2016-04-22 11:50:26,40.644805908203125,-73.781806945800781,40.778648376464844,-73.956108093261719,20.912210,2736,,,3,,27.516065,,11,4,0,20.912210
2016-03-27 10:27:32,2016-03-27 10:37:22,40.714797973632812,-74.011306762695313,40.734020233154297,-73.999641418457031,2.352640,590,,,1,,14.355091,,10,6,1,2.352640
2016-03-29 16:15:01,2016-03-29 16:22:26,40.726341247558594,-74.00030517578125,40.717437744140625,-74.003623962402344,1.028772,445,,,1,,8.322649,,16,1,0,1.028772
2016-05-17 14:50:26,2016-05-17 15:06:35,40.750576019287109,-73.994674682617188,40.755237579345703,-73.974983215332031,1.737790,969,,,2,,6.456186,,14,1,0,1.737790
2016-01-10 13:01:35,2016-01-10 13:05:45,40.776039123535156,-73.987113952636719,40.767036437988281,-73.982673645019531,1.068608,250,,,1,,15.387950,,13,6,1,1.068608
2016-05-09 19:02:41,2016-05-09 19:14:28,40.759780883789063,-73.973838806152344,40.777969360351563,-73.9586181640625,2.394439,707,,,1,,12.192334,,19,0,0,2.394439
2016-03-16 15:41:59,2016-03-16 15:49:55,40.719760894775391,-74.008537292480469,40.740940093994141,-74.001625061035156,2.425975,476,,,3,,18.347708,,15,2,0,2.425975
2016-03-06 09:30:47,2016-03-06 09:35:43,40.749366760253906,-73.99224853515625,40.756278991699219,-74.0010986328125,1.070743,296,,,1,,13.022549,,9,6,1,1.070743
2016-05-02 20:50:47,2016-05-02 21:00:25,40.761508941650391,-73.979766845703125,40.744049072265625,-73.999397277832031,2.550185,578,,,1,,15.883503,,20,0,0,2.550185
2016-03-04 03:06:21,2016-03-04 03:15:10,40.762012481689453,-73.960174560546875,40.761325836181641,-73.98516845703125,2.106435,529,,,1,,14.334908,,3,4,0,2.106435
2016-06-03 12:56:24,2016-06-03 13:10:42,40.733356475830078,-73.999649047851563,40.748245239257813,-73.9761962890625,2.577777,858,,,1,,10.815847,,12,4,0,2.577777
2016-04-05 06:26:33,2016-04-05 06:29:27,40.749553680419922,-73.978134155273438,40.754589080810547,-73.981460571289063,0.626109,174,,,1,,12.953976,,6,1,0,0.626109
2016-06-10 15:39:58,2016-06-10 16:33:25,40.745750427246094,-73.973609924316406,40.646903991699219,-73.790199279785156,18.970912,3207,,,1,,21.295691,,15,4,0,18.970912
2016-05-25 08:12:01,2016-05-25 08:20:40,40.770458221435547,-73.981864929199219,40.760692596435547,-73.984779357910156,1.113282,519,,,1,,7.722186,,8,2,0,1.113282
2016-02-10 23:48:34,2016-02-10 23:56:40,40.760913848876953,-73.990615844726563,40.751960754394531,-73.979743957519531,1.352649,486,,,1,,10.019624,,23,2,0,1.352649
2016-04-18 06:50:28,2016-04-18 06:54:40,40.773941040039063,-73.954620361328125,40.782913208007813,-73.947463989257813,1.165514,252,,,1,,16.650199,,6,0,0,1.165514
2016-05-08 15:22:59,2016-05-08 15:29:09,40.7447509765625,-73.994880676269531,40.749904632568359,-73.997726440429687,0.621183,370,,,5,,6.043943,,15,6,1,0.621183
2016-03-03 20:30:33,2016-03-03 20:44:55,40.705848693847656,-74.013198852539063,40.694400787353516,-73.983428955078125,2.813998,862,,,1,,11.752195,,20,3,0,2.813998
2016-01-01 00:42:13,2016-01-01 01:03:07,40.745151519775391,-73.98858642578125,40.784481048583984,-73.973320007324219,4.558325,1254,,,1,,13.086102,,0,4,0,4.558325
2016-03-22 22:42:00,2016-03-22 22:55:37,40.762920379638672,-73.985641479492188,40.805515289306641,-73.955734252929687,5.364072,817,,,1,,23.636058,,22,1,0,5.364072
2016-05-24 10:34:37,2016-05-24 10:45:06,40.745014190673828,-73.97845458984375,40.753753662109375,-73.972938537597656,1.077161,629,,,1,,6.164994,,10,1,0,1.077161
2016-05-21 11:11:15,2016-05-21 11:25:14,40.746627807617188,-73.977554321289063,40.780654907226563,-73.946640014648438,4.592897,839,,,2,,19.707305,,11,5,1,4.592897
2016-01-14 21:16:45,2016-01-14 21:22:44,40.729480743408203,-73.989837646484375,40.746929168701172,-73.976959228515625,2.222968,359,,,6,,22.291606,,21,3,0,2.222968
2016-02-20 22:42:26,2016-02-20 22:49:50,40.782791137695312,-73.953041076660156,40.786918640136719,-73.9718017578125,1.644850,444,,,1,,13.336622,,22,5,1,1.644850
2016-01-20 13:43:58,2016-01-20 13:50:48,40.786270141601562,-73.95294189453125,40.774448394775391,-73.965568542480469,1.690635,410,,,2,,14.844599,,13,2,0,1.690635
2016-04-27 15:14:54,2016-04-27 15:15:01,40.690280914306641,-74.177780151367188,40.690280914306641,-74.177780151367188,0.000000,7,,,2,,,,15,2,0,0.000000
2016-06-04 13:05:02,2016-06-04 13:11:48,40.775180816650391,-73.982498168945313,40.782218933105469,-73.972640991210937,1.140763,406,,,1,,10.115144,,13,5,1,1.140763
2016-05-08 12:43:34,2016-05-08 12:51:33,40.784751892089844,-73.958198547363281,40.789756774902344,-73.974990844726563,1.519339,479,,,1,,11.418831,,12,6,1,1.519339
2016-05-23 19:46:09,2016-05-23 19:57:25,40.721530914306641,-74.009895324707031,40.746551513671875,-73.991851806640625,3.170451,676,,,2,,16.884057,,19,0,0,3.170451
2016-05-07 03:51:02,2016-05-07 03:57:09,40.751651763916016,-73.986213684082031,40.757480621337891,-73.992462158203125,0.834923,367,,,3,,8.189980,,3,5,1,0.834923
2016-06-08 14:40:46,2016-06-08 15:55:13,40.643436431884766,-73.789352416992188,40.746665954589844,-73.991836547851563,20.571115,4467,,,1,,16.578467,,14,2,0,20.571115
2016-03-09 09:12:00,2016-03-09 09:32:28,40.773998260498047,-73.988723754882813,40.754295349121094,-73.98712158203125,2.195015,1228,,,1,,6.434898,,9,2,0,2.195015
2016-06-22 18:03:05,2016-06-22 18:17:04,40.733909606933594,-73.992828369140625,40.751289367675781,-74.004714965820313,2.176587,839,,,1,,9.339349,,18,2,0,2.176587
2016-05-21 08:14:48,2016-05-21 08:20:27,40.757663726806641,-73.996963500976563,40.761215209960938,-73.980857849121094,1.412819,339,,,1,,15.003390,,8,5,1,1.412819
2016-02-13 17:06:57,2016-02-13 17:39:29,40.711795806884766,-74.006919860839844,40.751857757568359,-73.9949951171875,4.566598,1952,,,1,,8.422004,,17,5,1,4.566598
2016-06-22 08:15:24,2016-06-22 08:29:12,40.738269805908203,-73.984077453613281,40.758945465087891,-73.97235107421875,2.502263,828,,,1,,10.879405,,8,2,0,2.502263
2016-05-12 10:29:28,2016-05-12 10:53:11,40.740570068359375,-73.989143371582031,40.762355804443359,-73.969100952148438,2.952733,1423,,,2,,7.470020,,10,3,0,2.952733
2016-01-28 21:31:02,2016-01-28 21:55:05,40.734519958496094,-74.003128051757812,40.650123596191406,-73.974006652832031,9.700311,1443,,,1,,24.200360,,21,3,0,9.700311
2016-03-12 21:55:55,2016-03-12 22:07:19,40.756000518798828,-73.990150451660156,40.750770568847656,-73.977508544921875,1.213316,684,,,2,,6.385872,,21,5,1,1.213316
2016-04-22 11:56:06,2016-04-22 12:10:55,40.741188049316406,-74.002059936523438,40.732166290283203,-73.992355346679687,1.294185,889,,,5,,5.240793,,11,4,0,1.294185
2016-04-03 15:45:07,2016-04-03 16:08:51,40.741947174072266,-74.00457763671875,40.777690887451172,-73.9752197265625,4.680907,1424,,,3,,11.833755,,15,6,1,4.680907
2016-04-12 20:58:00,2016-04-12 21:07:08,40.760265350341797,-73.984527587890625,40.745761871337891,-73.987594604492187,1.633275,548,,,5,,10.729543,,20,1,0,1.633275
2016-04-12 20:43:31,2016-04-12 20:51:29,40.756900787353516,-73.995330810546875,40.777488708496094,-73.986106872558594,2.417475,478,,,1,,18.206925,,20,1,0,2.417475
2016-04-29 08:10:42,2016-04-29 08:32:31,40.735240936279297,-73.999786376953125,40.715099334716797,-74.013381958007813,2.515670,1309,,,5,,6.918573,,8,4,0,2.515670
2016-06-19 20:47:45,2016-06-19 20:49:29,40.739734649658203,-73.982681274414063,40.741386413574219,-73.979484558105469,0.325987,104,,,1,,11.284179,,20,6,1,0.325987
2016-05-05 10:10:28,2016-05-05 10:14:00,40.719081878662109,-73.987899780273437,40.725578308105469,-73.983871459960937,0.798162,212,,,1,,13.553694,,10,3,0,0.798162
2016-01-29 15:46:42,2016-01-29 15:50:15,40.741985321044922,-73.985069274902344,40.738945007324219,-73.977447509765625,0.725686,213,,,1,,12.265114,,15,4,0,0.725686
2016-01-10 21:37:28,2016-01-10 21:57:11,40.768478393554688,-73.86279296875,40.691947937011719,-73.99725341796875,14.169852,1183,,,1,,43.120430,,21,6,1,14.169852
2016-05-10 20:32:15,2016-05-10 20:33:29,40.760143280029297,-73.97589111328125,40.757213592529297,-73.978683471679688,0.401794,74,,,1,,19.546722,,20,1,0,0.401794
2016-04-10 01:49:49,2016-04-10 01:58:00,40.743778228759766,-73.995040893554687,40.768379211425781,-73.967971801757813,3.561107,491,,,1,,26.109946,,1,6,1,3.561107
2016-04-21 20:23:44,2016-04-21 20:37:36,40.763900756835938,-73.977218627929688,40.785739898681641,-73.956657409667969,2.982415,832,,,1,,12.904681,,20,3,0,2.982415
2016-04-29 11:35:11,2016-04-29 11:59:29,40.86822509765625,-73.925285339355469,40.759838104248047,-73.965003967285156,12.507017,1458,,,1,,30.881524,,11,4,0,12.507017
2016-04-04 07:22:22,2016-04-04 07:29:54,40.743690490722656,-73.973289489746094,40.755165100097656,-73.975410461425781,1.288367,452,,,5,,10.261330,,7,0,0,1.288367
2016-05-17 19:57:30,2016-05-17 20:17:36,40.641845703125,-73.788856506347656,40.642696380615234,-73.896827697753906,9.110420,1206,,,1,,27.195284,,19,1,0,9.110420
2016-06-23 20:48:29,2016-06-23 21:01:52,40.742599487304687,-73.982429504394531,40.777721405029297,-73.954780578613281,4.546967,803,,,1,,20.384908,,20,3,0,4.546967
2016-03-28 08:17:00,2016-03-28 08:33:31,40.768459320068359,-73.986930847167969,40.744888305664062,-74.008186340332031,3.174082,991,,,1,,11.530468,,8,0,0,3.174082
2016-02-19 05:56:16,2016-02-19 06:07:27,40.799167633056641,-73.943519592285156,40.781333923339844,-73.979827880859375,3.643563,671,,,1,,19.548176,,5,4,0,3.643563
2016-06-25 20:02:25,2016-06-25 20:20:36,40.75244140625,-73.990837097167969,40.769405364990234,-73.955543518066406,3.520541,1091,,,2,,11.616816,,20,5,1,3.520541
2016-01-03 14:12:55,2016-01-03 14:18:42,40.810752868652344,-73.962882995605469,40.794837951660156,-73.97161865234375,1.916333,347,,,1,,19.881265,,14,6,1,1.916333
2016-05-07 21:55:20,2016-05-07 22:03:36,40.761310577392578,-73.999526977539062,40.740688323974609,-74.0052490234375,2.343200,496,,,1,,17.007100,,21,5,1,2.343200
2016-01-07 22:00:19,2016-01-07 22:03:42,40.724784851074219,-73.987342834472656,40.724948883056641,-73.979034423828125,0.700381,203,,,1,,12.420546,,22,3,0,0.700381
2016-04-05 00:38:48,2016-04-05 00:44:45,40.762691497802734,-73.9619140625,40.779743194580078,-73.957504272460938,1.932085,357,,,1,,19.483212,,0,1,0,1.932085
2016-06-21 21:50:45,2016-06-21 22:08:07,40.72808837890625,-73.988189697265625,40.755908966064453,-73.990669250488281,3.100553,1042,,,1,,10.712084,,21,1,0,3.100553
2016-04-11 19:46:52,2016-04-11 19:52:52,40.755699157714844,-73.981529235839844,40.751899719238281,-73.975540161132813,0.658014,360,,,2,,6.580145,,19,0,0,0.658014
2016-02-28 07:26:18,2016-02-28 07:32:41,40.746562957763672,-73.984298706054688,40.746475219726563,-73.972267150878906,1.013607,383,,,1,,9.527374,,7,6,1,1.013607
2016-01-28 19:03:18,2016-01-28 19:12:41,40.721248626708984,-73.99755859375,40.710529327392578,-73.965782165527344,2.931401,563,,,1,,18.744306,,19,3,0,2.931401
2016-03-28 11:23:15,2016-03-28 11:27:08,40.741718292236328,-73.974922180175781,40.735988616943359,-73.976310729980469,0.647762,233,,,2,,10.008348,,11,0,0,0.647762
2016-04-22 19:20:54,2016-04-22 19:32:03,40.722980499267578,-73.991256713867188,40.729259490966797,-73.989906311035156,0.707405,669,,,1,,3.806662,,19,4,0,0.707405
2016-04-03 01:10:51,2016-04-03 01:31:13,40.729793548583984,-73.986747741699219,40.764328002929688,-73.927696228027344,6.284292,1222,,,1,,18.513462,,1,6,1,6.284292
2016-05-10 14:08:36,2016-05-10 14:08:42,40.645236968994141,-73.796432495117188,40.645401000976563,-73.797706604003906,0.109033,6,,,1,,65.419682,,14,1,0,0.109033
2016-01-13 09:39:54,2016-01-13 09:47:31,40.709995269775391,-74.015464782714844,40.731246948242187,-74.009208679199219,2.421180,457,,,6,,19.072754,,9,2,0,2.421180
2016-06-04 23:16:27,2016-06-04 23:36:49,40.750514984130859,-73.994636535644531,40.782611846923828,-73.953269958496094,4.987413,1222,,,2,,14.692871,,23,5,1,4.987413
2016-04-19 14:40:45,2016-04-19 14:43:16,40.775173187255859,-73.953681945800781,40.768943786621094,-73.958168029785156,0.788995,151,,,2,,18.810476,,14,1,0,0.788995
2016-06-29 10:31:21,2016-06-29 10:35:15,40.785438537597656,-73.969612121582031,40.778388977050781,-73.962837219238281,0.969457,234,,,3,,14.914720,,10,2,0,0.969457
2016-02-27 01:32:59,2016-02-27 01:41:35,40.734100341796875,-74.002975463867188,40.75640869140625,-73.993194580078125,2.613846,516,,,1,,18.236131,,1,5,1,2.613846
2016-03-25 00:46:20,2016-03-25 01:04:10,40.769035339355469,-73.985321044921875,40.762500762939453,-73.922721862792969,5.321778,1070,,,1,,17.905048,,0,4,0,5.321778
2016-02-16 05:24:44,2016-02-16 05:28:22,40.684989929199219,-73.985847473144531,40.688610076904297,-73.991111755371094,0.599217,218,,,1,,9.895329,,5,1,0,0.599217
2016-01-17 00:47:33,2016-01-17 00:58:56,40.722515106201172,-73.991867065429688,40.710910797119141,-73.958061218261719,3.127712,683,,,1,,16.485745,,0,6,1,3.127712
2016-05-11 19:13:52,2016-05-11 19:43:28,40.726669311523438,-73.992530822753906,40.760658264160156,-73.986396789550781,3.814565,1776,,,2,,7.732225,,19,2,0,3.814565
2016-06-29 20:23:55,2016-06-29 20:36:51,40.711212158203125,-74.015861511230469,40.728015899658203,-73.991195678710938,2.795066,776,,,1,,12.966801,,20,2,0,2.795066
2016-01-20 08:53:06,2016-01-20 09:25:28,40.691841125488281,-73.992385864257813,40.731487274169922,-74.001075744628906,4.468881,1942,,,1,,8.284228,,8,2,0,4.468881
2016-04-13 09:22:02,2016-04-13 09:25:56,40.753208160400391,-73.977378845214844,40.749366760253906,-73.983642578125,0.678856,234,,,1,,10.443943,,9,2,0,0.678856
2016-01-08 00:21:03,2016-01-08 00:27:38,40.766399383544922,-73.962806701660156,40.765243530273437,-73.979377746582031,1.401475,395,,,1,,12.772937,,0,4,0,1.401475
2016-03-17 23:33:14,2016-03-17 23:51:39,40.777122497558594,-73.952377319335938,40.727054595947266,-73.991683959960937,6.477454,1105,,,2,,21.103017,,23,3,0,6.477454
2016-02-12 00:17:14,2016-02-12 00:22:06,40.839881896972656,-73.940711975097656,40.825897216796875,-73.950950622558594,1.777671,292,,,1,,21.916497,,0,4,0,1.777671
2016-02-22 08:04:43,2016-02-22 08:33:11,40.794204711914063,-73.970176696777344,40.764255523681641,-73.966964721679688,3.341162,1708,,,1,,7.042261,,8,0,0,3.341162
2016-01-12 16:40:09,2016-01-12 16:49:17,40.74786376953125,-73.973648071289063,40.726871490478516,-73.992782592773438,2.836842,548,,,1,,18.636190,,16,1,0,2.836842
