pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_sec,fare_amount,tip_amount,passenger_count,payment_type,avg_speed_kmh,fare_per_km,pickup_hour,weekday,is_weekend,haversine_km
2016-06-04 21:21:34,2016-06-04 22:02:46,40.800739,-73.96653,40.679695,-73.981659,13.519715,2472,,0.0,1,,19.689,,21,5,1,13.52
2016-05-04 18:37:44,2016-05-04 19:03:11,40.764236,-73.955742,40.725731,-73.997284,5.529909,1527,,0.0,2,,13.037,,18,2,0,5.53
2016-04-12 21:07:49,2016-04-12 21:18:30,40.755947,-73.976936,40.781624,-73.953903,3.451691,641,,0.0,1,,19.385,,21,1,0,3.452
2016-02-11 18:57:02,2016-02-11 19:05:15,40.775333,-73.9823,40.784046,-73.972305,1.283271,493,,0.0,1,,9.371,,18,3,0,1.283
2016-03-13 03:54:54,2016-03-13 04:11:39,40.738476,-73.999992,40.685387,-73.978683,6.170414,1005,,0.0,1,,22.103,,3,6,1,6.17
2016-02-16 06:46:42,2016-02-16 06:58:22,40.72393,-74.002274,40.755241,-73.974609,4.18975,700,,0.0,1,,21.547,,6,1,0,4.19
2016-05-14 22:11:52,2016-05-14 22:32:02,40.749729,-73.991653,40.802792,-73.964012,6.342755,1210,,0.0,1,,18.871,,22,5,1,6.343
2016-05-17 09:53:15,2016-05-17 10:06:31,40.760368,-73.96418,40.744461,-73.975082,1.993004,796,,0.0,1,,9.014,,9,1,0,1.993
2016-05-25 19:15:11,2016-05-25 20:01:37,40.641983,-73.788788,40.785671,-73.972687,22.260144,2786,,0.0,1,,28.764,,19,2,0,22.26
2016-02-06 15:11:12,2016-02-06 15:19:51,40.728996,-73.995308,40.721767,-73.983704,1.265843,519,,0.0,1,,8.78,,15,5,1,1.266
2016-01-22 18:39:20,2016-01-22 18:46:33,40.726398,-73.996223,40.720646,-74.008896,1.244832,433,,0.0,3,,10.35,,18,4,0,1.245
2016-06-10 13:12:34,2016-06-10 13:45:57,40.75285,-73.993073,40.740559,-73.973083,2.168729,2003,,0.0,5,,3.898,,13,4,0,2.169
2016-03-02 21:51:22,2016-03-02 22:10:56,40.763725,-73.988625,40.763344,-73.957207,2.646358,1174,,0.0,1,,8.115,,21,2,0,2.646
2016-04-11 07:38:05,2016-04-11 07:55:42,40.769821,-73.954681,40.788898,-73.966667,2.349128,1057,,0.0,1,,8.001,,7,0,0,2.349
2016-01-09 00:05:34,2016-01-09 00:16:18,40.740292,-73.986473,40.722725,-73.992706,2.022704,644,,0.0,2,,11.307,,0,5,1,2.023
2016-06-15 19:44:21,2016-06-15 19:57:06,40.751518,-73.98494,40.728893,-73.984367,2.516244,765,,0.0,6,,11.841,,19,2,0,2.516
2016-01-16 20:53:38,2016-01-16 20:58:42,40.762798,-73.9655,40.760872,-73.976891,0.982975,304,,0.0,3,,11.64,,20,5,1,0.983
2016-01-02 21:37:44,2016-01-02 21:44:03,40.756561,-73.98867,40.764179,-73.984772,0.908493,379,,0.0,1,,8.629,,21,5,1,0.908
2016-03-25 13:43:47,2016-03-25 13:49:44,40.754238,-73.965858,40.750858,-73.979729,1.227305,357,,0.0,1,,12.376,,13,4,0,1.227
2016-04-29 12:21:46,2016-04-29 12:33:09,40.720928,-74.010063,40.705215,-74.009468,1.747897,683,,0.0,1,,9.213,,12,4,0,1.748
2016-04-07 21:49:53,2016-04-07 21:56:28,40.754269,-73.99588,40.773468,-73.989174,2.20832,395,,0.0,1,,20.126,,21,3,0,2.208
2016-02-19 22:42:24,2016-02-19 22:55:18,40.725906,-73.99482,40.744606,-73.985016,2.237372,774,,0.0,1,,10.406,,22,4,0,2.237
2016-05-24 08:43:25,2016-05-24 08:55:16,40.744991,-73.991325,40.76318,-73.978317,2.300203,711,,0.0,1,,11.647,,8,1,0,2.3
2016-04-28 07:56:57,2016-04-28 08:08:00,40.768559,-73.987373,40.758118,-73.97554,1.530049,663,,0.0,1,,8.308,,7,3,0,1.53
2016-05-06 23:45:24,2016-05-07 00:12:15,40.755348,-73.973801,40.735291,-74.009773,3.762701,1611,,0.0,1,,8.408,,23,4,0,3.763
2016-03-16 19:52:12,2016-03-16 19:59:34,40.737862,-73.977592,40.76202,-73.960182,3.060575,442,,0.0,1,,24.928,,19,2,0,3.061
2016-04-21 09:49:12,2016-04-21 09:53:35,40.792957,-73.967621,40.805347,-73.962151,1.452631,263,,0.0,1,,19.884,,9,3,0,1.453
2016-01-06 14:14:18,2016-01-06 14:25:24,40.722469,-74.008057,40.748581,-73.993111,3.164803,666,,0.0,1,,17.107,,14,2,0,3.165
2016-03-01 17:40:13,2016-03-01 17:56:35,40.73703,-73.978722,40.755959,-73.990593,2.330263,982,,0.0,1,,8.543,,17,1,0,2.33
2016-05-05 15:22:09,2016-05-05 15:57:51,40.746895,-74.004578,40.777317,-73.943123,6.183259,2142,,0.0,1,,10.392,,15,3,0,6.183
2016-05-24 18:58:01,2016-05-24 19:15:18,40.751247,-73.978737,40.776852,-73.95549,3.455268,1037,,0.0,1,,11.995,,18,1,0,3.455
2016-01-16 17:07:34,2016-01-16 17:18:32,40.779076,-73.962288,40.762169,-73.978806,2.338587,658,,0.0,2,,12.795,,17,5,1,2.339
2016-05-01 12:33:45,2016-05-01 13:09:49,40.782108,-73.979378,40.723469,-73.850037,12.697034,2164,,0.0,1,,21.123,,12,6,1,12.697
2016-03-05 18:54:31,2016-03-05 19:04:14,40.761494,-73.979134,40.772602,-73.982361,1.264745,583,,0.0,1,,7.81,,18,5,1,1.265
2016-04-23 20:14:26,2016-04-23 20:33:35,40.755913,-73.990082,40.741947,-73.976036,1.952296,1149,,0.0,2,,6.117,,20,5,1,1.952
2016-05-24 23:52:25,2016-05-24 23:57:19,40.728817,-74.005272,40.713627,-74.01078,1.751695,294,,0.0,1,,21.449,,23,1,0,1.752
2016-06-23 00:11:21,2016-06-23 00:22:46,40.724895,-73.990257,40.710392,-74.009338,2.277479,685,,0.0,2,,11.969,,0,3,0,2.277
2016-02-07 14:03:38,2016-02-07 14:11:59,40.756321,-73.989182,40.751427,-73.990585,0.556915,501,,0.0,1,,4.002,,14,6,1,0.557
2016-04-07 19:01:48,2016-04-07 19:09:30,40.718353,-73.990669,40.715328,-73.956123,2.930873,462,,0.0,1,,22.838,,19,3,0,2.931
2016-04-24 21:14:50,2016-04-24 21:54:32,40.647575,-73.789711,40.745255,-73.994797,20.418311,2382,,0.0,1,,30.859,,21,6,1,20.418
2016-03-20 12:20:41,2016-03-20 12:34:04,40.77005,-73.960892,40.773026,-73.989548,2.435701,803,,0.0,2,,10.92,,12,6,1,2.436
2016-05-15 18:48:30,2016-05-15 19:14:07,40.756584,-73.964249,40.707233,-73.919846,6.641643,1537,,0.0,2,,15.556,,18,6,1,6.642
2016-04-23 13:43:33,2016-04-23 14:47:19,40.644749,-73.781555,40.758984,-73.989708,21.662037,3826,,0.0,4,,20.382,,13,5,1,21.662
2016-04-30 20:04:33,2016-04-30 20:25:28,40.777794,-73.945969,40.715981,-74.01033,8.754411,1255,,0.0,1,,25.112,,20,5,1,8.754
2016-05-25 14:33:48,2016-05-25 14:45:34,40.76823,-73.952744,40.786671,-73.955063,2.059741,706,,0.0,1,,10.503,,14,2,0,2.06
2016-06-09 09:00:16,2016-06-09 09:07:32,40.782589,-73.959663,40.772491,-73.945419,1.642921,436,,0.0,1,,13.565,,9,3,0,1.643
2016-01-07 19:56:58,2016-01-07 20:11:14,40.74181,-73.9935,40.72858,-73.999542,1.556648,856,,0.0,1,,6.547,,19,3,0,1.557
2016-05-14 08:26:49,2016-05-14 08:33:48,40.733547,-73.954865,40.722725,-73.943092,1.559539,419,,0.0,1,,13.399,,8,5,1,1.56
2016-02-09 11:57:11,2016-02-09 12:07:18,40.755871,-73.983467,40.759052,-73.976952,0.652928,607,,0.0,6,,3.872,,11,1,0,0.653
2016-02-17 06:54:09,2016-02-17 06:57:29,40.756622,-73.989708,40.763275,-73.980469,1.073682,200,,0.0,1,,19.326,,6,2,0,1.074
2016-06-13 08:01:37,2016-06-13 08:12:00,40.780285,-73.961212,40.761097,-73.980408,2.6768,623,,0.0,1,,15.468,,8,0,0,2.677
2016-05-19 06:11:12,2016-05-19 06:54:07,40.646988,-73.789856,40.758862,-73.978447,20.186212,2575,,0.0,1,,28.222,,6,3,0,20.186
2016-02-19 15:00:20,2016-02-19 15:10:37,40.737305,-73.992882,40.754898,-73.987663,2.005082,617,,0.0,1,,11.699,,15,4,0,2.005
2016-01-30 14:43:44,2016-01-30 14:52:02,40.754807,-73.983871,40.763409,-73.971954,1.386504,498,,0.0,1,,10.023,,14,5,1,1.387
2016-02-05 17:52:37,2016-02-05 18:04:31,40.782623,-73.956833,40.81152,-73.942795,3.423533,714,,0.0,1,,17.262,,17,4,0,3.424
2016-02-20 14:21:26,2016-02-20 14:30:39,40.72554,-74.003891,40.727596,-73.991211,1.092697,553,,0.0,1,,7.113,,14,5,1,1.093
2016-04-30 19:23:20,2016-04-30 19:26:14,40.755379,-73.986023,40.756481,-73.989243,0.297607,174,,0.0,1,,6.157,,19,5,1,0.298
2016-01-10 19:32:40,2016-01-10 19:41:29,40.745724,-73.987953,40.747913,-74.003853,1.361359,529,,0.0,1,,9.264,,19,6,1,1.361
2016-01-14 19:46:33,2016-01-14 20:11:11,40.761524,-73.983948,40.766815,-73.916489,5.711748,1478,,0.0,1,,13.912,,19,3,0,5.712
2016-06-22 07:53:03,2016-06-22 08:20:06,40.786678,-73.972481,40.74131,-73.983482,5.129096,1623,,0.0,1,,11.377,,7,2,0,5.129
2016-05-10 20:39:43,2016-05-10 21:06:09,40.760197,-73.969872,40.742241,-74.00634,3.66378,1586,,0.0,1,,8.316,,20,1,0,3.664
2016-04-14 10:25:16,2016-04-14 10:39:27,40.742062,-74.004257,40.734779,-73.984703,1.835721,851,,0.0,1,,7.766,,10,3,0,1.836
2016-01-27 15:13:29,2016-01-27 15:19:22,40.801449,-73.950333,40.805096,-73.938828,1.049861,353,,0.0,2,,10.707,,15,2,0,1.05
2016-06-24 13:13:59,2016-06-24 13:26:39,40.769562,-73.989502,40.745731,-73.999741,2.786619,760,,0.0,1,,13.2,,13,4,0,2.787
2016-01-27 20:41:23,2016-01-27 21:14:04,40.750057,-73.971664,40.689976,-73.99221,6.901497,1961,,0.0,1,,12.67,,20,2,0,6.901
2016-05-06 01:08:10,2016-05-06 01:18:03,40.752548,-73.97818,40.772289,-73.954414,2.970655,593,,0.0,1,,18.034,,1,4,0,2.971
2016-01-21 21:14:17,2016-01-21 21:20:27,40.777615,-73.98278,40.788963,-73.977776,1.330417,370,,0.0,2,,12.945,,21,3,0,1.33
2016-03-12 15:02:38,2016-03-12 15:25:21,40.763039,-73.982445,40.806877,-73.966721,5.051191,1363,,0.0,1,,13.341,,15,5,1,5.051
2016-01-01 18:04:33,2016-01-01 18:09:44,40.764336,-73.981087,40.771591,-73.980888,0.806954,311,,0.0,5,,9.341,,18,4,0,0.807
2016-03-20 03:24:56,2016-03-20 03:43:32,40.728516,-73.999939,40.774902,-73.947914,6.768263,1116,,0.0,1,,21.833,,3,6,1,6.768
2016-06-17 22:46:23,2016-06-17 22:59:18,40.643665,-73.789932,40.688728,-73.790169,5.010819,775,,0.0,1,,23.276,,22,4,0,5.011
2016-01-30 13:15:38,2016-01-30 13:30:38,40.706551,-74.005577,40.747959,-73.983009,4.98168,900,,0.0,2,,19.927,,13,5,1,4.982
2016-05-23 20:15:26,2016-05-23 20:23:24,40.756962,-73.967026,40.772556,-73.961105,1.80429,478,,0.0,3,,13.589,,20,0,0,1.804
2016-05-25 15:05:34,2016-05-25 15:10:29,40.811493,-73.96151,40.799332,-73.967216,1.435042,295,,0.0,1,,17.512,,15,2,0,1.435
2016-01-25 11:07:10,2016-01-25 12:04:58,40.645473,-73.776794,40.673565,-73.958183,15.616084,3468,,0.0,1,,16.21,,11,0,0,15.616
2016-01-07 07:25:30,2016-01-07 08:03:01,40.764286,-73.980949,40.768486,-73.861847,10.041274,2251,,0.0,2,,16.059,,7,3,0,10.041
2016-01-02 11:20:30,2016-01-02 11:25:07,40.744011,-73.99324,40.729172,-74.000923,1.772468,277,,0.0,6,,23.036,,11,5,1,1.772
2016-06-06 09:40:28,2016-06-06 09:56:21,40.788109,-73.978279,40.764599,-73.963676,2.888929,953,,0.0,1,,10.913,,9,0,0,2.889
2016-03-26 18:04:52,2016-03-26 18:25:23,40.713821,-74.013962,40.760677,-73.99102,5.557132,1231,,0.0,1,,16.252,,18,5,1,5.557
2016-06-22 14:21:20,2016-06-22 14:26:09,40.787521,-73.95401,40.789433,-73.969795,1.34582,289,,0.0,1,,16.765,,14,2,0,1.346
2016-02-22 05:36:09,2016-02-22 05:38:01,40.758434,-73.969307,40.755695,-73.974808,0.554458,112,,0.0,1,,17.822,,5,0,0,0.554
2016-03-06 16:40:24,2016-03-06 16:45:34,40.767193,-73.9711,40.782051,-73.959297,1.928054,310,,0.0,1,,22.39,,16,6,1,1.928
2016-04-05 20:52:02,2016-04-05 21:08:08,40.756962,-73.97097,40.7146,-74.005692,5.544979,966,,0.0,1,,20.665,,20,1,0,5.545
2016-03-23 19:59:40,2016-03-23 20:48:04,40.756226,-73.988037,40.694946,-73.931725,8.303514,2904,,0.0,1,,10.294,,19,2,0,8.304
2016-01-19 09:33:36,2016-01-19 09:37:53,40.725422,-73.996353,40.726608,-74.007027,0.909057,257,,0.0,2,,12.734,,9,1,0,0.909
2016-02-05 20:58:42,2016-02-05 21:17:48,40.769562,-73.954681,40.716591,-73.988472,6.541946,1146,,0.0,1,,20.551,,20,4,0,6.542
2016-05-17 18:07:56,2016-05-17 18:34:25,40.763344,-73.967285,40.749836,-73.991425,2.52786,1589,,0.0,1,,5.727,,18,1,0,2.528
2016-06-21 22:32:02,2016-06-21 22:46:39,40.756393,-73.984657,40.784691,-73.981773,3.155888,877,,0.0,1,,12.955,,22,1,0,3.156
2016-06-13 22:11:00,2016-06-13 22:18:46,40.763271,-73.967667,40.752563,-73.974854,1.335701,466,,0.0,2,,10.319,,22,0,0,1.336
2016-06-06 14:46:21,2016-06-06 15:06:27,40.775982,-73.987289,40.784855,-73.955864,2.82395,1206,,0.0,1,,8.43,,14,0,0,2.824
2016-06-14 01:29:12,2016-06-14 01:34:26,40.770279,-73.962349,40.782501,-73.956619,1.442152,314,,0.0,3,,16.534,,1,1,0,1.442
2016-02-08 16:49:18,2016-02-08 17:44:53,40.758381,-73.975739,40.643829,-73.783272,20.627391,3335,,0.0,2,,22.266,,16,0,0,20.627
2016-05-17 17:54:14,2016-05-17 18:04:32,40.748131,-73.996132,40.755222,-74.002472,0.952371,618,,0.0,1,,5.548,,17,1,0,0.952
2016-06-27 23:12:43,2016-06-27 23:26:06,40.75214,-73.98983,40.76086,-73.9991,1.244936,803,,0.0,1,,5.581,,23,0,0,1.245
2016-04-05 08:51:11,2016-04-05 08:56:46,40.770321,-73.964394,40.783241,-73.958252,1.526923,335,,0.0,2,,16.409,,8,1,0,1.527
2016-06-02 00:28:01,2016-06-02 00:35:00,40.764591,-73.98233,40.749687,-74.003082,2.408661,419,,0.0,3,,20.695,,0,3,0,2.409
2016-01-18 19:11:52,2016-01-18 19:19:55,40.767582,-73.959267,40.743504,-73.976837,3.059206,483,,0.0,2,,22.802,,19,0,0,3.059
2016-05-14 14:49:53,2016-05-14 15:10:09,40.749798,-73.978203,40.789268,-73.973625,4.405836,1216,,0.0,1,,13.044,,14,5,1,4.406
2016-05-11 01:20:09,2016-05-11 01:24:58,40.764355,-73.954659,40.767258,-73.962555,0.739219,289,,0.0,1,,9.208,,1,2,0,0.739
2016-03-20 03:37:10,2016-03-20 03:58:44,40.737671,-74.0056,40.716953,-73.941467,5.874736,1294,,0.0,1,,16.344,,3,6,1,5.875
2016-04-13 23:48:07,2016-04-13 23:54:30,40.759109,-73.984879,40.764889,-73.980614,0.736198,383,,0.0,2,,6.92,,23,2,0,0.736
2016-02-13 20:51:30,2016-02-13 20:53:45,40.778057,-73.982094,40.783554,-73.97934,0.653749,135,,0.0,1,,17.433,,20,5,1,0.654
2016-02-20 17:20:26,2016-02-20 17:33:15,40.742718,-73.996696,40.724457,-74.001823,2.075969,769,,0.0,1,,9.718,,17,5,1,2.076
2016-06-04 00:20:12,2016-06-04 00:42:05,40.761219,-73.979454,40.728184,-73.982956,3.685183,1313,,0.0,2,,10.104,,0,5,1,3.685
2016-05-20 12:12:23,2016-05-20 12:20:04,40.760845,-73.97197,40.76638,-73.967278,0.731417,461,,0.0,5,,5.712,,12,4,0,0.731
2016-06-25 16:17:18,2016-06-25 16:19:34,40.713688,-74.014198,40.722111,-74.011826,0.957688,136,,0.0,1,,25.351,,16,5,1,0.958
2016-02-07 03:52:50,2016-02-07 03:58:27,40.741821,-73.985123,40.726898,-73.989037,1.691824,337,,0.0,1,,18.073,,3,6,1,1.692
2016-02-01 22:16:44,2016-02-01 22:21:59,40.745338,-73.975555,40.729939,-73.980728,1.766984,315,,0.0,2,,20.194,,22,0,0,1.767
2016-03-10 03:49:20,2016-03-10 04:05:24,40.729939,-73.980782,40.685581,-73.956848,5.328923,964,,0.0,6,,19.901,,3,3,0,5.329
2016-04-19 11:50:50,2016-04-19 12:11:26,40.741646,-73.989471,40.762669,-73.9702,2.846014,1236,,0.0,5,,8.289,,11,1,0,2.846
2016-03-24 21:44:32,2016-03-24 22:03:52,40.778713,-73.981468,40.757572,-73.993225,2.550775,1160,,0.0,1,,7.916,,21,3,0,2.551
2016-01-27 01:13:17,2016-01-27 01:25:09,40.738064,-73.987778,40.736225,-74.007774,1.69715,712,,0.0,1,,8.581,,1,2,0,1.697
2016-04-10 11:47:19,2016-04-10 11:53:24,40.755596,-73.99472,40.741203,-73.994614,1.600438,365,,0.0,1,,15.785,,11,6,1,1.6
2016-03-22 20:48:00,2016-03-22 20:54:26,40.73875,-73.97731,40.713531,-73.981369,2.825002,386,,0.0,1,,26.347,,20,1,0,2.825
2016-05-19 22:14:43,2016-05-19 22:27:38,40.739891,-74.005959,40.763359,-73.992752,2.836753,775,,0.0,5,,13.177,,22,3,0,2.837
2016-05-12 12:15:00,2016-05-12 12:27:41,40.776432,-73.98951,40.766552,-73.984406,1.1797,761,,0.0,1,,5.581,,12,3,0,1.18
2016-03-08 22:42:12,2016-03-08 23:03:19,40.740208,-74.007629,40.726612,-73.907509,8.570382,1267,,0.0,1,,24.352,,22,1,0,8.57
2016-05-23 19:46:05,2016-05-23 19:54:41,40.758347,-73.978683,40.772575,-73.982109,1.60826,516,,0.0,2,,11.22,,19,0,0,1.608
2016-03-18 18:11:36,2016-03-18 18:18:01,40.79282,-73.940727,40.782814,-73.945633,1.186794,385,,0.0,3,,11.097,,18,4,0,1.187
2016-05-14 11:36:58,2016-05-14 11:51:58,40.750629,-73.995567,40.814991,-74.072906,9.675713,900,,0.0,2,,38.703,,11,5,1,9.676
2016-01-12 23:40:11,2016-01-12 23:44:20,40.764572,-73.958321,40.781677,-73.951996,1.975162,249,,0.0,1,,28.557,,23,1,0,1.975
2016-03-30 11:10:51,2016-03-30 11:13:54,40.778542,-73.98214,40.774319,-73.986954,0.620333,183,,0.0,2,,12.203,,11,2,0,0.62
2016-05-08 02:43:10,2016-05-08 02:52:45,40.720963,-73.993729,40.741405,-73.98745,2.333913,575,,0.0,1,,14.612,,2,6,1,2.334
2016-04-03 10:57:39,2016-04-03 11:01:24,40.76783,-73.985878,40.759521,-73.979652,1.062269,225,,0.0,2,,16.996,,10,6,1,1.062
2016-04-10 03:48:03,2016-04-10 03:54:30,40.72821,-73.984657,40.7453,-73.976952,2.008149,387,,0.0,1,,18.68,,3,6,1,2.008
2016-03-22 14:10:31,2016-03-22 15:01:06,40.723171,-73.982307,40.655022,-73.80751,16.571983,3035,,0.0,1,,19.657,,14,1,0,16.572
2016-02-10 13:46:00,2016-02-10 13:57:51,40.765419,-73.974762,40.757118,-73.972649,0.94001,711,,0.0,1,,4.76,,13,2,0,0.94
2016-04-23 21:45:26,2016-04-23 22:24:55,40.64677,-73.782852,40.764198,-73.976921,20.930956,2369,,0.0,5,,31.807,,21,5,1,20.931
2016-05-28 06:15:14,2016-05-28 06:15:54,40.746639,-73.984039,40.746628,-73.98407,0.002869,40,,0.0,1,,0.258,,6,5,1,0.003
2016-02-11 13:55:43,2016-02-11 14:05:10,40.751591,-73.986702,40.765842,-73.982681,1.620498,567,,0.0,3,,10.289,,13,3,0,1.62
2016-03-24 16:05:47,2016-03-24 16:18:23,40.733528,-73.980995,40.754742,-73.965248,2.70629,756,,0.0,1,,12.887,,16,3,0,2.706
2016-01-13 08:57:49,2016-01-13 09:00:16,40.782734,-73.957527,40.787067,-73.954422,0.548215,147,,0.0,1,,13.426,,8,2,0,0.548
2016-05-16 13:02:02,2016-05-16 13:09:58,40.784584,-73.958221,40.779133,-73.9776,1.740579,476,,0.0,1,,13.164,,13,0,0,1.741
2016-02-23 14:03:16,2016-02-23 14:13:52,40.74712,-73.989853,40.756599,-74.00367,1.570238,636,,0.0,5,,8.888,,14,1,0,1.57
2016-04-08 22:38:29,2016-04-08 22:48:00,40.7509,-73.9907,40.762875,-73.981804,1.527837,571,,0.0,1,,9.633,,22,4,0,1.528
2016-01-16 13:52:45,2016-01-16 13:56:57,40.788811,-73.954941,40.794853,-73.971962,1.582622,252,,0.0,1,,22.609,,13,5,1,1.583
2016-04-30 09:21:19,2016-04-30 09:27:21,40.729969,-73.977562,40.740601,-74.004494,2.55864,362,,0.0,2,,25.445,,9,5,1,2.559
2016-05-22 12:46:53,2016-05-22 12:56:32,40.778961,-73.962013,40.762615,-73.974197,2.087197,579,,0.0,1,,12.977,,12,6,1,2.087
2016-02-12 22:30:36,2016-02-12 22:37:16,40.763969,-73.973251,40.764072,-73.978424,0.435796,400,,0.0,1,,3.922,,22,4,0,0.436
2016-04-22 19:34:25,2016-04-22 19:46:12,40.739552,-73.990547,40.75845,-73.981583,2.232934,707,,0.0,3,,11.37,,19,4,0,2.233
2016-02-19 22:19:26,2016-02-19 22:37:13,40.793621,-73.966988,40.74538,-73.988739,5.668248,1067,,0.0,3,,19.124,,22,4,0,5.668
2016-01-07 15:35:31,2016-01-07 15:42:53,40.7537,-73.969398,40.748726,-73.982269,1.217126,442,,0.0,1,,9.913,,15,3,0,1.217
2016-06-03 14:58:14,2016-06-03 15:06:34,40.731403,-74.001144,40.734516,-73.985863,1.333328,500,,0.0,2,,9.6,,14,4,0,1.333
2016-05-20 19:31:24,2016-05-20 19:40:31,40.765049,-73.970421,40.780102,-73.981407,1.912454,547,,0.0,1,,12.587,,19,4,0,1.912
2016-03-23 09:06:08,2016-03-23 09:09:48,40.743912,-73.999504,40.740635,-73.989563,0.913337,220,,0.0,1,,14.946,,9,2,0,0.913
2016-01-17 00:47:38,2016-01-17 00:55:07,40.732437,-74.001671,40.750183,-73.991364,2.155884,449,,0.0,1,,17.285,,0,6,1,2.156
2016-03-22 21:09:36,2016-03-22 21:16:47,40.77906,-73.954453,40.776451,-73.976082,1.844203,431,,0.0,1,,15.404,,21,1,0,1.844
2016-05-11 00:18:30,2016-05-11 00:38:07,40.75005,-73.99205,40.696259,-73.983093,6.02873,1177,,0.0,6,,18.44,,0,2,0,6.029
2016-04-03 00:11:12,2016-04-03 00:29:28,40.740917,-74.008751,40.752117,-73.973686,3.205709,1096,,0.0,1,,10.53,,0,6,1,3.206
2016-01-11 22:00:07,2016-01-11 22:25:45,40.643829,-73.790321,40.669418,-73.924423,11.664597,1538,,0.0,1,,27.303,,22,0,0,11.665
2016-05-08 08:52:58,2016-05-08 09:10:52,40.774204,-73.873077,40.76059,-73.958313,7.336047,1074,,0.0,2,,24.59,,8,6,1,7.336
2016-04-09 22:33:52,2016-04-09 22:56:53,40.723789,-73.992653,40.742458,-74.00425,2.29438,1381,,0.0,1,,5.981,,22,5,1,2.294
2016-02-13 15:17:49,2016-02-13 15:27:23,40.769306,-73.984764,40.75359,-73.978043,1.837004,574,,0.0,1,,11.521,,15,5,1,1.837
2016-03-14 10:52:01,2016-03-14 11:24:35,40.768833,-73.862755,40.734615,-73.988403,11.247153,1954,,0.0,1,,20.721,,10,0,0,11.247
2016-01-09 18:11:27,2016-01-09 18:30:01,40.770168,-73.983421,40.736839,-73.98243,3.706958,1114,,0.0,6,,11.979,,18,5,1,3.707
2016-05-01 14:10:02,2016-05-01 14:21:25,40.798721,-73.941849,40.76284,-73.959923,4.270165,683,,0.0,1,,22.507,,14,6,1,4.27
2016-03-30 17:28:05,2016-03-30 17:35:31,40.783031,-73.952957,40.79818,-73.962311,1.859373,446,,0.0,1,,15.008,,17,2,0,1.859
2016-01-13 21:34:35,2016-01-13 21:41:27,40.751377,-73.982353,40.739586,-73.980736,1.318186,412,,0.0,1,,11.518,,21,2,0,1.318
2016-06-29 18:34:50,2016-06-29 18:44:38,40.720371,-74.012436,40.729355,-74.003395,1.256305,588,,0.0,1,,7.692,,18,2,0,1.256
2016-03-26 05:54:15,2016-03-26 06:33:36,40.64468,-73.782143,40.688469,-73.99324,18.458389,2361,,0.0,2,,28.145,,5,5,1,18.458
2016-02-11 13:47:33,2016-02-11 13:58:53,40.75832,-73.966202,40.737019,-73.978706,2.59227,680,,0.0,1,,13.724,,13,3,0,2.592
2016-04-16 14:51:04,2016-04-16 14:59:17,40.750038,-73.99157,40.761101,-73.979469,1.597481,493,,0.0,1,,11.665,,14,5,1,1.597
2016-06-23 10:05:59,2016-06-23 10:16:59,40.733784,-73.998268,40.750031,-73.995018,1.827194,660,,0.0,1,,9.967,,10,3,0,1.827
2016-01-13 22:41:33,2016-01-13 23:01:52,40.77002,-73.96682,40.738159,-74.002563,4.649251,1219,,0.0,6,,13.73,,22,2,0,4.649
2016-03-24 16:23:12,2016-03-24 16:24:13,40.737019,-73.980858,40.736641,-73.978828,0.176068,61,,0.0,1,,10.391,,16,3,0,0.176
2016-06-04 18:32:59,2016-06-04 18:41:30,40.76395,-73.973831,40.7593,-73.977036,0.583262,511,,0.0,1,,4.109,,18,5,1,0.583
2016-04-19 23:43:08,2016-04-19 23:52:27,40.758404,-73.972824,40.727947,-73.986237,3.570144,559,,0.0,1,,22.992,,23,1,0,3.57
2016-04-15 18:31:50,2016-04-15 18:52:02,40.76424,-73.99102,40.761391,-73.979492,1.021299,1212,,0.0,2,,3.034,,18,4,0,1.021
2016-01-20 09:28:35,2016-01-20 09:32:47,40.776604,-73.979538,40.781372,-73.97966,0.530318,252,,0.0,4,,7.576,,9,2,0,0.53
2016-05-24 12:21:39,2016-05-24 12:38:59,40.749229,-73.984283,40.722664,-73.998421,3.185068,1040,,0.0,2,,11.025,,12,1,0,3.185
2016-01-21 23:28:40,2016-01-21 23:38:11,40.851429,-73.939957,40.821491,-73.954262,3.539781,571,,0.0,6,,22.317,,23,3,0,3.54
2016-05-11 16:55:59,2016-05-11 17:02:13,40.77269,-73.946259,40.783649,-73.956688,1.5021,374,,0.0,2,,14.459,,16,2,0,1.502
2016-04-10 17:39:50,2016-04-10 18:48:17,40.63916,-73.903511,40.63921,-73.903107,0.034561,4107,,0.0,6,,0.03,,17,6,1,0.035
2016-01-12 11:59:11,2016-01-12 12:10:38,40.766361,-73.966171,40.766144,-73.954491,0.984,687,,0.0,1,,5.156,,11,1,0,0.984
2016-03-10 20:41:22,2016-03-10 20:50:18,40.734669,-73.989929,40.7435,-73.984795,1.07303,536,,0.0,2,,7.207,,20,3,0,1.073
2016-03-26 19:47:00,2016-03-26 19:50:09,40.751869,-73.97052,40.742687,-73.980362,1.315223,189,,0.0,3,,25.052,,19,5,1,1.315
2016-04-21 07:22:17,2016-04-21 07:26:04,40.785568,-73.98008,40.776993,-73.986275,1.086888,227,,0.0,1,,17.237,,7,3,0,1.087
