line,reason,pickup_ts,dropoff_ts,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance,fare
42332,bad_distance,,,,,,,,
42333,bad_distance,,,,,,,,
42334,bad_distance,,,,,,,,
42335,bad_distance,,,,,,,,
42336,bad_distance,,,,,,,,
42337,bad_distance,,,,,,,,
42338,bad_distance,,,,,,,,
42339,bad_distance,,,,,,,,
42340,bad_distance,,,,,,,,
42341,bad_distance,,,,,,,,
42342,bad_distance,,,,,,,,
42343,bad_distance,,,,,,,,
42344,bad_distance,,,,,,,,
42345,bad_distance,,,,,,,,
42346,bad_distance,,,,,,,,
42347,bad_distance,,,,,,,,
42348,bad_distance,,,,,,,,
42349,bad_distance,,,,,,,,
42350,bad_distance,,,,,,,,
42351,bad_distance,,,,,,,,
42352,bad_distance,,,,,,,,
42353,bad_distance,,,,,,,,
42354,bad_distance,,,,,,,,
42355,bad_distance,,,,,,,,
42356,bad_distance,,,,,,,,
42357,bad_distance,,,,,,,,
42358,bad_distance,,,,,,,,
42359,bad_distance,,,,,,,,
42360,bad_distance,,,,,,,,
42361,bad_distance,,,,,,,,
42362,bad_distance,,,,,,,,
42363,bad_distance,,,,,,,,
42364,bad_distance,,,,,,,,
42365,bad_distance,,,,,,,,
42366,bad_distance,,,,,,,,
42367,bad_distance,,,,,,,,
42368,bad_distance,,,,,,,,
42369,bad_distance,,,,,,,,
42370,bad_distance,,,,,,,,
42371,bad_distance,,,,,,,,
42372,bad_distance,,,,,,,,
42373,bad_distance,,,,,,,,
42374,bad_distance,,,,,,,,
42375,bad_distance,,,,,,,,
42376,bad_distance,,,,,,,,
42377,bad_distance,,,,,,,,
42378,bad_distance,,,,,,,,
42379,bad_distance,,,,,,,,
42380,bad_distance,,,,,,,,
42381,bad_distance,,,,,,,,
42382,bad_distance,,,,,,,,
42383,bad_distance,,,,,,,,
42384,bad_distance,,,,,,,,
42385,bad_distance,,,,,,,,
42386,bad_distance,,,,,,,,
42387,bad_distance,,,,,,,,
42388,bad_distance,,,,,,,,
42389,bad_distance,,,,,,,,
42390,bad_distance,,,,,,,,
42391,bad_distance,,,,,,,,
42392,bad_distance,,,,,,,,
42393,bad_distance,,,,,,,,
42394,bad_distance,,,,,,,,
42395,bad_distance,,,,,,,,
42396,bad_distance,,,,,,,,
42397,bad_distance,,,,,,,,
42398,bad_distance,,,,,,,,
42399,bad_distance,,,,,,,,
42400,bad_distance,,,,,,,,
42401,bad_distance,,,,,,,,
42402,bad_distance,,,,,,,,
42403,bad_distance,,,,,,,,
42404,bad_distance,,,,,,,,
42405,bad_distance,,,,,,,,
42406,bad_distance,,,,,,,,
42407,bad_distance,,,,,,,,
42408,bad_distance,,,,,,,,
42409,bad_distance,,,,,,,,
42410,bad_distance,,,,,,,,
42411,bad_distance,,,,,,,,
42412,bad_distance,,,,,,,,
42413,bad_distance,,,,,,,,
42414,bad_distance,,,,,,,,
42415,bad_distance,,,,,,,,
42416,bad_distance,,,,,,,,
42417,bad_distance,,,,,,,,
42418,bad_distance,,,,,,,,
42419,bad_distance,,,,,,,,
42420,bad_distance,,,,,,,,
42421,bad_distance,,,,,,,,
42422,bad_distance,,,,,,,,
42423,bad_distance,,,,,,,,
42424,bad_distance,,,,,,,,
42425,bad_distance,,,,,,,,
42426,bad_distance,,,,,,,,
42427,bad_distance,,,,,,,,
42428,bad_distance,,,,,,,,
42429,bad_distance,,,,,,,,
42430,bad_distance,,,,,,,,
42431,bad_distance,,,,,,,,
42432,bad_distance,,,,,,,,
42433,bad_distance,,,,,,,,
42434,bad_distance,,,,,,,,
42435,bad_distance,,,,,,,,
42436,bad_distance,,,,,,,,
42437,bad_distance,,,,,,,,
42438,bad_distance,,,,,,,,
42439,bad_distance,,,,,,,,
42440,bad_distance,,,,,,,,
42441,bad_distance,,,,,,,,
42442,bad_distance,,,,,,,,
42443,bad_distance,,,,,,,,
42444,bad_distance,,,,,,,,
42445,bad_distance,,,,,,,,
42446,bad_distance,,,,,,,,
42447,bad_distance,,,,,,,,
42448,bad_distance,,,,,,,,
42449,bad_distance,,,,,,,,
42450,bad_distance,,,,,,,,
42451,bad_distance,,,,,,,,
42452,bad_distance,,,,,,,,
42453,bad_distance,,,,,,,,
42454,bad_distance,,,,,,,,
42455,bad_distance,,,,,,,,
42456,bad_distance,,,,,,,,
42457,bad_distance,,,,,,,,
42458,bad_distance,,,,,,,,
42459,bad_distance,,,,,,,,
42460,bad_distance,,,,,,,,
42461,bad_distance,,,,,,,,
42462,bad_distance,,,,,,,,
42463,bad_distance,,,,,,,,
42464,bad_distance,,,,,,,,
42465,bad_distance,,,,,,,,
42466,bad_distance,,,,,,,,
42467,bad_distance,,,,,,,,
42468,bad_distance,,,,,,,,
42469,bad_distance,,,,,,,,
42470,bad_distance,,,,,,,,
42471,bad_distance,,,,,,,,
42472,bad_distance,,,,,,,,
42473,bad_distance,,,,,,,,
42474,bad_distance,,,,,,,,
42475,bad_distance,,,,,,,,
42476,bad_distance,,,,,,,,
42477,bad_distance,,,,,,,,
42478,bad_distance,,,,,,,,
42479,bad_distance,,,,,,,,
42480,bad_distance,,,,,,,,
42481,bad_distance,,,,,,,,
42482,bad_distance,,,,,,,,
42483,bad_distance,,,,,,,,
42484,bad_distance,,,,,,,,
42485,bad_distance,,,,,,,,
42486,bad_distance,,,,,,,,
42487,bad_distance,,,,,,,,
42488,bad_distance,,,,,,,,
42489,bad_distance,,,,,,,,
42490,bad_distance,,,,,,,,
42491,bad_distance,,,,,,,,
42492,bad_distance,,,,,,,,
42493,bad_distance,,,,,,,,
42494,bad_distance,,,,,,,,
42495,bad_distance,,,,,,,,
42496,bad_distance,,,,,,,,
42497,bad_distance,,,,,,,,
42498,bad_distance,,,,,,,,
42499,bad_distance,,,,,,,,
42500,bad_distance,,,,,,,,
42501,bad_distance,,,,,,,,
42502,bad_distance,,,,,,,,
42503,bad_distance,,,,,,,,
42504,bad_distance,,,,,,,,
42505,bad_distance,,,,,,,,
42506,bad_distance,,,,,,,,
42507,bad_distance,,,,,,,,
42508,bad_distance,,,,,,,,
42509,bad_distance,,,,,,,,
42510,bad_distance,,,,,,,,
42511,bad_distance,,,,,,,,
42512,bad_distance,,,,,,,,
42513,bad_distance,,,,,,,,
42514,bad_distance,,,,,,,,
42515,bad_distance,,,,,,,,
42516,bad_distance,,,,,,,,
42517,bad_distance,,,,,,,,
42518,bad_distance,,,,,,,,
42519,bad_distance,,,,,,,,
42520,bad_distance,,,,,,,,
42521,bad_distance,,,,,,,,
42522,bad_distance,,,,,,,,
42523,bad_distance,,,,,,,,
42524,bad_distance,,,,,,,,
42525,bad_distance,,,,,,,,
42526,bad_distance,,,,,,,,
42527,bad_distance,,,,,,,,
42528,bad_distance,,,,,,,,
42529,bad_distance,,,,,,,,
42530,bad_distance,,,,,,,,
42531,bad_distance,,,,,,,,
42532,bad_distance,,,,,,,,
42533,bad_distance,,,,,,,,
42534,bad_distance,,,,,,,,
42535,bad_distance,,,,,,,,
42536,bad_distance,,,,,,,,
42537,bad_distance,,,,,,,,
42538,bad_distance,,,,,,,,
42539,bad_distance,,,,,,,,
42540,bad_distance,,,,,,,,
42541,bad_distance,,,,,,,,
42542,bad_distance,,,,,,,,
42543,bad_distance,,,,,,,,
42544,bad_distance,,,,,,,,
42545,bad_distance,,,,,,,,
42546,bad_distance,,,,,,,,
42547,bad_distance,,,,,,,,
42548,bad_distance,,,,,,,,
42549,bad_distance,,,,,,,,
42550,bad_distance,,,,,,,,
42551,bad_distance,,,,,,,,
42552,bad_distance,,,,,,,,
42553,bad_distance,,,,,,,,
42554,bad_distance,,,,,,,,
42555,bad_distance,,,,,,,,
42556,bad_distance,,,,,,,,
42557,bad_distance,,,,,,,,
42558,bad_distance,,,,,,,,
42559,bad_distance,,,,,,,,
42560,bad_distance,,,,,,,,
42561,bad_distance,,,,,,,,
42562,bad_distance,,,,,,,,
42563,bad_distance,,,,,,,,
42564,bad_distance,,,,,,,,
42565,bad_distance,,,,,,,,
42566,bad_distance,,,,,,,,
42567,bad_distance,,,,,,,,
42568,bad_distance,,,,,,,,
42569,bad_distance,,,,,,,,
42570,bad_distance,,,,,,,,
42571,bad_distance,,,,,,,,
42572,bad_distance,,,,,,,,
42573,bad_distance,,,,,,,,
42574,bad_distance,,,,,,,,
42575,bad_distance,,,,,,,,
42576,bad_distance,,,,,,,,
42577,bad_distance,,,,,,,,
42578,bad_distance,,,,,,,,
42579,bad_distance,,,,,,,,
42580,bad_distance,,,,,,,,
42581,bad_distance,,,,,,,,
42582,bad_distance,,,,,,,,
42583,bad_distance,,,,,,,,
42584,bad_distance,,,,,,,,
42585,bad_distance,,,,,,,,
42586,bad_distance,,,,,,,,
42587,bad_distance,,,,,,,,
42588,bad_distance,,,,,,,,
42589,bad_distance,,,,,,,,
42590,bad_distance,,,,,,,,
42591,bad_distance,,,,,,,,
42592,bad_distance,,,,,,,,
42593,bad_distance,,,,,,,,
42594,bad_distance,,,,,,,,
42595,bad_distance,,,,,,,,
42596,bad_distance,,,,,,,,
42597,bad_distance,,,,,,,,
42598,bad_distance,,,,,,,,
42599,bad_distance,,,,,,,,
42600,bad_distance,,,,,,,,
42601,bad_distance,,,,,,,,
42602,bad_distance,,,,,,,,
42603,bad_distance,,,,,,,,
42604,bad_distance,,,,,,,,
42605,bad_distance,,,,,,,,
42606,bad_distance,,,,,,,,
42607,bad_distance,,,,,,,,
42608,bad_distance,,,,,,,,
42609,bad_distance,,,,,,,,
42610,bad_distance,,,,,,,,
42611,bad_distance,,,,,,,,
42612,bad_distance,,,,,,,,
42613,bad_distance,,,,,,,,
42614,bad_distance,,,,,,,,
42615,bad_distance,,,,,,,,
42616,bad_distance,,,,,,,,
42617,bad_distance,,,,,,,,
42618,bad_distance,,,,,,,,
42619,bad_distance,,,,,,,,
42620,bad_distance,,,,,,,,
42621,bad_distance,,,,,,,,
42622,bad_distance,,,,,,,,
42623,bad_distance,,,,,,,,
42624,bad_distance,,,,,,,,
42625,bad_distance,,,,,,,,
42626,bad_distance,,,,,,,,
42627,bad_distance,,,,,,,,
42628,bad_distance,,,,,,,,
42629,bad_distance,,,,,,,,
42630,bad_distance,,,,,,,,
42631,bad_distance,,,,,,,,
42632,bad_distance,,,,,,,,
42633,bad_distance,,,,,,,,
42634,bad_distance,,,,,,,,
42635,bad_distance,,,,,,,,
42636,bad_distance,,,,,,,,
42637,bad_distance,,,,,,,,
42638,bad_distance,,,,,,,,
42639,bad_distance,,,,,,,,
42640,bad_distance,,,,,,,,
42641,bad_distance,,,,,,,,
42642,bad_distance,,,,,,,,
42643,bad_distance,,,,,,,,
42644,bad_distance,,,,,,,,
42645,bad_distance,,,,,,,,
42646,bad_distance,,,,,,,,
42647,bad_distance,,,,,,,,
42648,bad_distance,,,,,,,,
42649,bad_distance,,,,,,,,
42650,bad_distance,,,,,,,,
42651,bad_distance,,,,,,,,
42652,bad_distance,,,,,,,,
42653,bad_distance,,,,,,,,
42654,bad_distance,,,,,,,,
42655,bad_distance,,,,,,,,
42656,bad_distance,,,,,,,,
42657,bad_distance,,,,,,,,
42658,bad_distance,,,,,,,,
42659,bad_distance,,,,,,,,
42660,bad_distance,,,,,,,,
42661,bad_distance,,,,,,,,
42662,bad_distance,,,,,,,,
42663,bad_distance,,,,,,,,
42664,bad_distance,,,,,,,,
42665,bad_distance,,,,,,,,
42666,bad_distance,,,,,,,,
42667,bad_distance,,,,,,,,
42668,bad_distance,,,,,,,,
42669,bad_distance,,,,,,,,
42670,bad_distance,,,,,,,,
42671,bad_distance,,,,,,,,
42672,bad_distance,,,,,,,,
42673,bad_distance,,,,,,,,
42674,bad_distance,,,,,,,,
42675,bad_distance,,,,,,,,
42676,bad_distance,,,,,,,,
42677,bad_distance,,,,,,,,
42678,bad_distance,,,,,,,,
42679,bad_distance,,,,,,,,
42680,bad_distance,,,,,,,,
42681,bad_distance,,,,,,,,
42682,bad_distance,,,,,,,,
42683,bad_distance,,,,,,,,
42684,bad_distance,,,,,,,,
42685,bad_distance,,,,,,,,
42686,bad_distance,,,,,,,,
42687,bad_distance,,,,,,,,
42688,bad_distance,,,,,,,,
42689,bad_distance,,,,,,,,
42690,bad_distance,,,,,,,,
42691,bad_distance,,,,,,,,
42692,bad_distance,,,,,,,,
42693,bad_distance,,,,,,,,
42694,bad_distance,,,,,,,,
42695,bad_distance,,,,,,,,
42696,bad_distance,,,,,,,,
42697,bad_distance,,,,,,,,
42698,bad_distance,,,,,,,,
42699,bad_distance,,,,,,,,
42700,bad_distance,,,,,,,,
42701,bad_distance,,,,,,,,
42702,bad_distance,,,,,,,,
42703,bad_distance,,,,,,,,
42704,bad_distance,,,,,,,,
42705,bad_distance,,,,,,,,
42706,bad_distance,,,,,,,,
42707,bad_distance,,,,,,,,
42708,bad_distance,,,,,,,,
42709,bad_distance,,,,,,,,
42710,bad_distance,,,,,,,,
42711,bad_distance,,,,,,,,
42712,bad_distance,,,,,,,,
42713,bad_distance,,,,,,,,
42714,bad_distance,,,,,,,,
42715,bad_distance,,,,,,,,
42716,bad_distance,,,,,,,,
42717,bad_distance,,,,,,,,
42718,bad_distance,,,,,,,,
42719,bad_distance,,,,,,,,
42720,bad_distance,,,,,,,,
42721,bad_distance,,,,,,,,
42722,bad_distance,,,,,,,,
42723,bad_distance,,,,,,,,
42724,bad_distance,,,,,,,,
42725,bad_distance,,,,,,,,
42726,bad_distance,,,,,,,,
42727,bad_distance,,,,,,,,
42728,bad_distance,,,,,,,,
42729,bad_distance,,,,,,,,
42730,bad_distance,,,,,,,,
42731,bad_distance,,,,,,,,
42732,bad_distance,,,,,,,,
42733,bad_distance,,,,,,,,
42734,bad_distance,,,,,,,,
42735,bad_distance,,,,,,,,
42736,bad_distance,,,,,,,,
42737,bad_distance,,,,,,,,
42738,bad_distance,,,,,,,,
42739,bad_distance,,,,,,,,
42740,bad_distance,,,,,,,,
42741,bad_distance,,,,,,,,
42742,bad_distance,,,,,,,,
42743,bad_distance,,,,,,,,
42744,bad_distance,,,,,,,,
42745,bad_distance,,,,,,,,
42746,bad_distance,,,,,,,,
42747,bad_distance,,,,,,,,
42748,bad_distance,,,,,,,,
42749,bad_distance,,,,,,,,
42750,bad_distance,,,,,,,,
42751,bad_distance,,,,,,,,
42752,bad_distance,,,,,,,,
42753,bad_distance,,,,,,,,
42754,bad_distance,,,,,,,,
42755,bad_distance,,,,,,,,
42756,bad_distance,,,,,,,,
42757,bad_distance,,,,,,,,
42758,bad_distance,,,,,,,,
42759,bad_distance,,,,,,,,
42760,bad_distance,,,,,,,,
42761,bad_distance,,,,,,,,
42762,bad_distance,,,,,,,,
42763,bad_distance,,,,,,,,
42764,bad_distance,,,,,,,,
42765,bad_distance,,,,,,,,
42766,bad_distance,,,,,,,,
42767,bad_distance,,,,,,,,
42768,bad_distance,,,,,,,,
42769,bad_distance,,,,,,,,
42770,bad_distance,,,,,,,,
42771,bad_distance,,,,,,,,
42772,bad_distance,,,,,,,,
42773,bad_distance,,,,,,,,
42774,bad_distance,,,,,,,,
42775,bad_distance,,,,,,,,
42776,bad_distance,,,,,,,,
42777,bad_distance,,,,,,,,
42778,bad_distance,,,,,,,,
42779,bad_distance,,,,,,,,
42780,bad_distance,,,,,,,,
42781,bad_distance,,,,,,,,
42782,bad_distance,,,,,,,,
42783,bad_distance,,,,,,,,
42784,bad_distance,,,,,,,,
42785,bad_distance,,,,,,,,
42786,bad_distance,,,,,,,,
42787,bad_distance,,,,,,,,
42788,bad_distance,,,,,,,,
42789,bad_distance,,,,,,,,
42790,bad_distance,,,,,,,,
42791,bad_distance,,,,,,,,
42792,bad_distance,,,,,,,,
42793,bad_distance,,,,,,,,
42794,bad_distance,,,,,,,,
42795,bad_distance,,,,,,,,
42796,bad_distance,,,,,,,,
42797,bad_distance,,,,,,,,
42798,bad_distance,,,,,,,,
42799,bad_distance,,,,,,,,
42800,bad_distance,,,,,,,,
42801,bad_distance,,,,,,,,
42802,bad_distance,,,,,,,,
42803,bad_distance,,,,,,,,
42804,bad_distance,,,,,,,,
42805,bad_distance,,,,,,,,
42806,bad_distance,,,,,,,,
42807,bad_distance,,,,,,,,
42808,bad_distance,,,,,,,,
42809,bad_distance,,,,,,,,
42810,bad_distance,,,,,,,,
42811,bad_distance,,,,,,,,
42812,bad_distance,,,,,,,,
42813,bad_distance,,,,,,,,
42814,bad_distance,,,,,,,,
42815,bad_distance,,,,,,,,
42816,bad_distance,,,,,,,,
42817,bad_distance,,,,,,,,
42818,bad_distance,,,,,,,,
42819,bad_distance,,,,,,,,
42820,bad_distance,,,,,,,,
42821,bad_distance,,,,,,,,
42822,bad_distance,,,,,,,,
42823,bad_distance,,,,,,,,
42824,bad_distance,,,,,,,,
42825,bad_distance,,,,,,,,
42826,bad_distance,,,,,,,,
42827,bad_distance,,,,,,,,
42828,bad_distance,,,,,,,,
42829,bad_distance,,,,,,,,
42830,bad_distance,,,,,,,,
42831,bad_distance,,,,,,,,
42832,bad_distance,,,,,,,,
42833,bad_distance,,,,,,,,
42834,bad_distance,,,,,,,,
42835,bad_distance,,,,,,,,
42836,bad_distance,,,,,,,,
42837,bad_distance,,,,,,,,
42838,bad_distance,,,,,,,,
42839,bad_distance,,,,,,,,
42840,bad_distance,,,,,,,,
42841,bad_distance,,,,,,,,
42842,bad_distance,,,,,,,,
42843,bad_distance,,,,,,,,
42844,bad_distance,,,,,,,,
42845,bad_distance,,,,,,,,
42846,bad_distance,,,,,,,,
42847,bad_distance,,,,,,,,
42848,bad_distance,,,,,,,,
42849,bad_distance,,,,,,,,
42850,bad_distance,,,,,,,,
42851,bad_distance,,,,,,,,
42852,bad_distance,,,,,,,,
42853,bad_distance,,,,,,,,
42854,bad_distance,,,,,,,,
42855,bad_distance,,,,,,,,
42856,bad_distance,,,,,,,,
42857,bad_distance,,,,,,,,
42858,bad_distance,,,,,,,,
42859,bad_distance,,,,,,,,
42860,bad_distance,,,,,,,,
42861,bad_distance,,,,,,,,
42862,bad_distance,,,,,,,,
42863,bad_distance,,,,,,,,
42864,bad_distance,,,,,,,,
42865,bad_distance,,,,,,,,
42866,bad_distance,,,,,,,,
42867,bad_distance,,,,,,,,
42868,bad_distance,,,,,,,,
42869,bad_distance,,,,,,,,
42870,bad_distance,,,,,,,,
42871,bad_distance,,,,,,,,
42872,bad_distance,,,,,,,,
42873,bad_distance,,,,,,,,
42874,bad_distance,,,,,,,,
42875,bad_distance,,,,,,,,
42876,bad_distance,,,,,,,,
42877,bad_distance,,,,,,,,
42878,bad_distance,,,,,,,,
42879,bad_distance,,,,,,,,
42880,bad_distance,,,,,,,,
42881,bad_distance,,,,,,,,
42882,bad_distance,,,,,,,,
42883,bad_distance,,,,,,,,
42884,bad_distance,,,,,,,,
42885,bad_distance,,,,,,,,
42886,bad_distance,,,,,,,,
42887,bad_distance,,,,,,,,
42888,bad_distance,,,,,,,,
42889,bad_distance,,,,,,,,
42890,bad_distance,,,,,,,,
42891,bad_distance,,,,,,,,
42892,bad_distance,,,,,,,,
42893,bad_distance,,,,,,,,
42894,bad_distance,,,,,,,,
42895,bad_distance,,,,,,,,
42896,bad_distance,,,,,,,,
42897,bad_distance,,,,,,,,
42898,bad_distance,,,,,,,,
42899,bad_distance,,,,,,,,
42900,bad_distance,,,,,,,,
42901,bad_distance,,,,,,,,
42902,bad_distance,,,,,,,,
42903,bad_distance,,,,,,,,
42904,bad_distance,,,,,,,,
42905,bad_distance,,,,,,,,
42906,bad_distance,,,,,,,,
42907,bad_distance,,,,,,,,
42908,bad_distance,,,,,,,,
42909,bad_distance,,,,,,,,
42910,bad_distance,,,,,,,,
42911,bad_distance,,,,,,,,
42912,bad_distance,,,,,,,,
42913,bad_distance,,,,,,,,
42914,bad_distance,,,,,,,,
42915,bad_distance,,,,,,,,
42916,bad_distance,,,,,,,,
42917,bad_distance,,,,,,,,
42918,bad_distance,,,,,,,,
42919,bad_distance,,,,,,,,
42920,bad_distance,,,,,,,,
42921,bad_distance,,,,,,,,
42922,bad_distance,,,,,,,,
42923,bad_distance,,,,,,,,
42924,bad_distance,,,,,,,,
42925,bad_distance,,,,,,,,
42926,bad_distance,,,,,,,,
42927,bad_distance,,,,,,,,
42928,bad_distance,,,,,,,,
42929,bad_distance,,,,,,,,
42930,bad_distance,,,,,,,,
42931,bad_distance,,,,,,,,
42932,bad_distance,,,,,,,,
42933,bad_distance,,,,,,,,
42934,bad_distance,,,,,,,,
42935,bad_distance,,,,,,,,
42936,bad_distance,,,,,,,,
42937,bad_distance,,,,,,,,
42938,bad_distance,,,,,,,,
42939,bad_distance,,,,,,,,
42940,bad_distance,,,,,,,,
42941,bad_distance,,,,,,,,
42942,bad_distance,,,,,,,,
42943,bad_distance,,,,,,,,
42944,bad_distance,,,,,,,,
42945,bad_distance,,,,,,,,
42946,bad_distance,,,,,,,,
42947,bad_distance,,,,,,,,
42948,bad_distance,,,,,,,,
42949,bad_distance,,,,,,,,
42950,bad_distance,,,,,,,,
42951,bad_distance,,,,,,,,
42952,bad_distance,,,,,,,,
42953,bad_distance,,,,,,,,
42954,bad_distance,,,,,,,,
42955,bad_distance,,,,,,,,
42956,bad_distance,,,,,,,,
42957,bad_distance,,,,,,,,
42958,bad_distance,,,,,,,,
42959,bad_distance,,,,,,,,
42960,bad_distance,,,,,,,,
42961,bad_distance,,,,,,,,
42962,bad_distance,,,,,,,,
42963,bad_distance,,,,,,,,
42964,bad_distance,,,,,,,,
42965,bad_distance,,,,,,,,
42966,bad_distance,,,,,,,,
42967,bad_distance,,,,,,,,
42968,bad_distance,,,,,,,,
42969,bad_distance,,,,,,,,
42970,bad_distance,,,,,,,,
42971,bad_distance,,,,,,,,
42972,bad_distance,,,,,,,,
42973,bad_distance,,,,,,,,
42974,bad_distance,,,,,,,,
42975,bad_distance,,,,,,,,
42976,bad_distance,,,,,,,,
42977,bad_distance,,,,,,,,
42978,bad_distance,,,,,,,,
42979,bad_distance,,,,,,,,
42980,bad_distance,,,,,,,,
42981,bad_distance,,,,,,,,
42982,bad_distance,,,,,,,,
42983,bad_distance,,,,,,,,
42984,bad_distance,,,,,,,,
42985,bad_distance,,,,,,,,
42986,bad_distance,,,,,,,,
42987,bad_distance,,,,,,,,
42988,bad_distance,,,,,,,,
42989,bad_distance,,,,,,,,
42990,bad_distance,,,,,,,,
42991,bad_distance,,,,,,,,
42992,bad_distance,,,,,,,,
42993,bad_distance,,,,,,,,
42994,bad_distance,,,,,,,,
42995,bad_distance,,,,,,,,
42996,bad_distance,,,,,,,,
42997,bad_distance,,,,,,,,
42998,bad_distance,,,,,,,,
42999,bad_distance,,,,,,,,
43000,bad_distance,,,,,,,,
43001,bad_distance,,,,,,,,
43002,bad_distance,,,,,,,,
43003,bad_distance,,,,,,,,
43004,bad_distance,,,,,,,,
43005,bad_distance,,,,,,,,
43006,bad_distance,,,,,,,,
43007,bad_distance,,,,,,,,
43008,bad_distance,,,,,,,,
43009,bad_distance,,,,,,,,
43010,bad_distance,,,,,,,,
43011,bad_distance,,,,,,,,
43012,bad_distance,,,,,,,,
43013,bad_distance,,,,,,,,
43014,bad_distance,,,,,,,,
43015,bad_distance,,,,,,,,
43016,bad_distance,,,,,,,,
43017,bad_distance,,,,,,,,
43018,bad_distance,,,,,,,,
43019,bad_distance,,,,,,,,
43020,bad_distance,,,,,,,,
43021,bad_distance,,,,,,,,
43022,bad_distance,,,,,,,,
43023,bad_distance,,,,,,,,
43024,bad_distance,,,,,,,,
43025,bad_distance,,,,,,,,
43026,bad_distance,,,,,,,,
43027,bad_distance,,,,,,,,
43028,bad_distance,,,,,,,,
43029,bad_distance,,,,,,,,
43030,bad_distance,,,,,,,,
43031,bad_distance,,,,,,,,
43032,bad_distance,,,,,,,,
43033,bad_distance,,,,,,,,
43034,bad_distance,,,,,,,,
43035,bad_distance,,,,,,,,
43036,bad_distance,,,,,,,,
43037,bad_distance,,,,,,,,
43038,bad_distance,,,,,,,,
43039,bad_distance,,,,,,,,
43040,bad_distance,,,,,,,,
43041,bad_distance,,,,,,,,
43042,bad_distance,,,,,,,,
43043,bad_distance,,,,,,,,
43044,bad_distance,,,,,,,,
43045,bad_distance,,,,,,,,
43046,bad_distance,,,,,,,,
43047,bad_distance,,,,,,,,
43048,bad_distance,,,,,,,,
43049,bad_distance,,,,,,,,
43050,bad_distance,,,,,,,,
43051,bad_distance,,,,,,,,
43052,bad_distance,,,,,,,,
43053,bad_distance,,,,,,,,
43054,bad_distance,,,,,,,,
43055,bad_distance,,,,,,,,
43056,bad_distance,,,,,,,,
43057,bad_distance,,,,,,,,
43058,bad_distance,,,,,,,,
43059,bad_distance,,,,,,,,
43060,bad_distance,,,,,,,,
43061,bad_distance,,,,,,,,
43062,bad_distance,,,,,,,,
43063,bad_distance,,,,,,,,
43064,bad_distance,,,,,,,,
43065,bad_distance,,,,,,,,
43066,bad_distance,,,,,,,,
43067,bad_distance,,,,,,,,
43068,bad_distance,,,,,,,,
43069,bad_distance,,,,,,,,
43070,bad_distance,,,,,,,,
43071,bad_distance,,,,,,,,
43072,bad_distance,,,,,,,,
43073,bad_distance,,,,,,,,
43074,bad_distance,,,,,,,,
43075,bad_distance,,,,,,,,
43076,bad_distance,,,,,,,,
43077,bad_distance,,,,,,,,
43078,bad_distance,,,,,,,,
43079,bad_distance,,,,,,,,
43080,bad_distance,,,,,,,,
43081,bad_distance,,,,,,,,
43082,bad_distance,,,,,,,,
43083,bad_distance,,,,,,,,
43084,bad_distance,,,,,,,,
43085,bad_distance,,,,,,,,
43086,bad_distance,,,,,,,,
43087,bad_distance,,,,,,,,
43088,bad_distance,,,,,,,,
43089,bad_distance,,,,,,,,
43090,bad_distance,,,,,,,,
43091,bad_distance,,,,,,,,
43092,bad_distance,,,,,,,,
43093,bad_distance,,,,,,,,
43094,bad_distance,,,,,,,,
43095,bad_distance,,,,,,,,
43096,bad_distance,,,,,,,,
43097,bad_distance,,,,,,,,
43098,bad_distance,,,,,,,,
43099,bad_distance,,,,,,,,
43100,bad_distance,,,,,,,,
43101,bad_distance,,,,,,,,
43102,bad_distance,,,,,,,,
43103,bad_distance,,,,,,,,
43104,bad_distance,,,,,,,,
43105,bad_distance,,,,,,,,
43106,bad_distance,,,,,,,,
43107,bad_distance,,,,,,,,
43108,bad_distance,,,,,,,,
43109,bad_distance,,,,,,,,
43110,bad_distance,,,,,,,,
43111,bad_distance,,,,,,,,
43112,bad_distance,,,,,,,,
43113,bad_distance,,,,,,,,
43114,bad_distance,,,,,,,,
43115,bad_distance,,,,,,,,
43116,bad_distance,,,,,,,,
43117,bad_distance,,,,,,,,
43118,bad_distance,,,,,,,,
43119,bad_distance,,,,,,,,
43120,bad_distance,,,,,,,,
43121,bad_distance,,,,,,,,
43122,bad_distance,,,,,,,,
43123,bad_distance,,,,,,,,
43124,bad_distance,,,,,,,,
43125,bad_distance,,,,,,,,
43126,bad_distance,,,,,,,,
43127,bad_distance,,,,,,,,
43128,bad_distance,,,,,,,,
43129,bad_distance,,,,,,,,
43130,bad_distance,,,,,,,,
43131,bad_distance,,,,,,,,
43132,bad_distance,,,,,,,,
43133,bad_distance,,,,,,,,
43134,bad_distance,,,,,,,,
43135,bad_distance,,,,,,,,
43136,bad_distance,,,,,,,,
43137,bad_distance,,,,,,,,
43138,bad_distance,,,,,,,,
43139,bad_distance,,,,,,,,
43140,bad_distance,,,,,,,,
43141,bad_distance,,,,,,,,
43142,bad_distance,,,,,,,,
43143,bad_distance,,,,,,,,
43144,bad_distance,,,,,,,,
43145,bad_distance,,,,,,,,
43146,bad_distance,,,,,,,,
43147,bad_distance,,,,,,,,
43148,bad_distance,,,,,,,,
43149,bad_distance,,,,,,,,
43150,bad_distance,,,,,,,,
43151,bad_distance,,,,,,,,
